景点编号,分钟t,估计实际人数N,估计进入人数Î,估计离开人数Ô
6,53,43.208157644048526,10.199970997746659,9.552317094249995
6,54,46.29445461862342,12.73510871602479,9.722485346549364
6,55,49.38075159319831,11.409259498509764,9.319202518896534
6,56,46.29445461862342,7.182729964688907,8.43210156188631
6,57,46.29445461862342,8.47425467048962,8.175823000775184
6,58,50.0,10.777863841615936,9.21123440555197
6,59,46.29445461862342,7.239296333334917,10.294504262005983
6,60,40.121860669473634,6.030111808660634,10.160172819037033
6,61,43.208157644048526,10.727884707703437,9.356257157445762
6,62,46.29445461862342,10.486755826348043,8.914860668217939
6,63,40.121860669473634,6.086484865850275,8.676287087477494
6,64,43.208157644048526,9.12195682188496,8.291813196955195
6,65,43.208157644048526,8.074767627625498,8.309432305841487
6,66,40.121860669473634,6.233044138352254,8.789089999207995
6,67,37.035563694898734,6.7151118990861365,8.857736602849219
6,68,40.121860669473634,8.822132938277079,8.41462120044268
6,69,33.94926672032384,7.071330767157178,8.019990077796049
6,70,46.29445461862342,14.029499383334954,7.650686472010391
6,71,43.208157644048526,6.53746279759055,7.326075622510206
6,72,37.035563694898734,2.2532221801848884,7.453530433867046
6,73,33.94926672032384,4.704005528835979,8.105394981574866
6,74,33.94926672032384,8.602692401866491,8.851740450247249
6,75,37.035563694898734,8.671250565075495,8.740742587405778
6,76,24.690375796599156,3.0799389724161435,7.247261188724454
6,77,40.121860669473634,13.565117482798588,5.755943079272757
6,78,40.121860669473634,7.286207140644723,5.775243123587086
6,79,33.94926672032384,0.92245787283974,6.685011374273628
6,80,24.690375796599156,0.09551342862392324,7.2720072727321075
6,81,24.690375796599156,6.611957061546478,7.644319091093995
6,82,27.776672771174056,8.992286208595026,7.650577277159934
6,83,24.690375796599156,5.378554893634623,6.2187740840592305
6,84,27.776672771174056,6.128634304000822,4.162319814431353
6,85,30.862969745748945,4.430887507549469,3.710897702994603
6,86,21.604078822024263,0.0,5.033517597947813
6,87,18.517781847449367,3.2411911684117287,6.218399827777349
6,88,24.690375796599156,8.624866627919815,6.155874338442229
6,89,21.604078822024263,3.8927109905265014,5.201635314905909
6,90,18.517781847449367,1.331348127953541,3.975892371197711
7,1,5.963913829348618,5.146273960088574,0.0
7,2,5.963913829348618,1.1654414002398252,0.007386291420724925
7,3,5.963913829348618,0.0,0.035564467921999486
7,4,5.963913829348618,0.39436915226580527,0.1255601488787324
7,5,11.927827658697236,1.4553818673204806,0.3380900733373521
7,6,2.981956914674309,0.0,0.6963426511742484
7,7,8.945870744022928,2.3343604314708015,1.1006209689633117
7,8,8.945870744022928,3.0193262423306373,1.3548240801898488
7,9,14.909784573371546,5.852589260101479,1.341366785810296
7,10,17.891741488045856,3.8615743983140596,1.1640247476758319
7,11,14.909784573371546,0.6164716401782514,1.0548173653295774
7,12,17.891741488045856,3.1718304481852697,1.1907117066449915
7,13,20.873698402720162,3.412755552015993,1.616435822519072
7,14,23.855655317394472,0.42608146348547044,2.2369279694748117
7,15,8.945870744022928,0.0,2.829551699735877
7,16,17.891741488045856,4.254134416948268,3.1528393295400177
7,17,23.855655317394472,1.7894042282405815,3.115051144795602
7,18,2.981956914674309,0.0,2.8287652347537593
7,19,17.891741488045856,6.684418463906259,2.468206143043879
7,20,20.873698402720162,6.587127597926272,2.1475394863695714
7,21,26.837612232068782,6.072984716598562,1.9403358370881583
7,22,23.855655317394472,1.3112177589245622,1.928816590464916
7,23,26.837612232068782,1.2523809871655724,2.1573400811872196
7,24,17.891741488045856,0.0,2.6340851061130093
7,25,23.855655317394472,5.656495099981875,3.3005970069116692
7,26,26.837612232068782,8.083709197724833,3.938947728980609
7,27,35.78348297609171,8.436120733088908,4.206235196846684
7,28,26.837612232068782,0.0,3.9425879070307874
7,29,23.855655317394472,0.0,3.4145535246096776
7,30,23.855655317394472,3.2413335033139083,3.153968808468699
7,31,29.819569146743092,8.02998872141621,3.473769624767044
7,32,32.8015260614174,7.727594553387751,4.140695136295015
7,33,35.78348297609171,5.347316519085916,4.569289961667768
7,34,26.837612232068782,0.2506380577410312,4.418062163678865
7,35,32.8015260614174,6.590590194562268,3.959596333911607
7,36,35.78348297609171,6.380258338137366,3.8006370092561195
7,37,32.8015260614174,3.501733686997548,4.195832431383108
7,38,35.78348297609171,4.390008644185049,4.806586562245371
7,39,26.837612232068782,0.31250054325762316,5.132580160819597
7,40,29.819569146743092,5.389802629561936,5.05051346717476
7,41,29.819569146743092,6.43927270295225,4.82044956950704
7,42,35.78348297609171,8.08484720891206,4.65477261543679
7,43,32.8015260614174,4.155128841946081,4.500472475571432
7,44,35.78348297609171,5.076759747220856,4.271295787513855
7,45,32.8015260614174,3.299169301492522,4.099711361669446
7,46,35.78348297609171,5.644114123192875,4.221892656504781
7,47,35.78348297609171,4.5957937069203405,4.671758964094923
7,48,32.8015260614174,3.452620348084567,5.1795886428673255
7,49,32.8015260614174,6.373677245090869,5.415287129074527
7,50,41.747396805440324,9.282370690656121,5.300648726269746
7,51,32.8015260614174,1.5185248937313593,5.020102440214974
7,52,35.78348297609171,5.005841013445593,4.800091027012099
7,53,35.78348297609171,4.6218046292824235,4.760565576943131
7,54,32.8015260614174,3.374040901760336,4.896431164591053
7,55,32.8015260614174,5.7773276931124755,5.129908504627044
7,56,38.76543989076602,7.918066303899896,5.301093229179495
7,57,32.8015260614174,2.4890892639822146,5.256486982397029
7,58,32.8015260614174,4.501305971046514,5.0074338519351205
7,59,35.78348297609171,7.011628484402611,4.758264127529538
7,60,41.747396805440324,5.61596600546592,4.695439795754841
7,61,26.837612232068782,0.0,4.83009609058417
7,62,32.8015260614174,5.535793997783937,5.01448350050501
7,63,32.8015260614174,6.163124528627705,5.103413458046758
7,64,35.78348297609171,5.561812255235164,5.067756433614275
7,65,26.837612232068782,1.2113198312822513,4.956510819726455
7,66,35.78348297609171,7.135342032940456,4.777400184658054
7,67,26.837612232068782,1.7150797106150417,4.566485483704778
7,68,35.78348297609171,6.038823083588586,4.432704904762641
7,69,23.855655317394472,0.0,4.450607348580307
7,70,23.855655317394472,1.990423204072836,4.513919253498164
7,71,23.855655317394472,3.9804225893588274,4.47304134110799
7,72,23.855655317394472,4.468015019852118,4.292951542662837
7,73,23.855655317394472,5.17674219130994,4.020061705531808
7,74,29.819569146743092,6.291877832281071,3.678050198084563
7,75,26.837612232068782,0.0,3.3190178906400876
7,76,17.891741488045856,0.0,3.090271291117701
7,77,20.873698402720162,3.0751327597312974,3.1544080397217327
7,78,23.855655317394472,4.61716741971183,3.4796671666274426
7,79,17.891741488045856,1.576413899500254,3.8001940921922137
7,80,23.855655317394472,4.5039348343978665,3.8017289605363143
7,81,14.909784573371546,0.0,3.4111009681563873
7,82,17.891741488045856,3.5186865155280542,2.865821485198366
7,83,20.873698402720162,5.183287913987099,2.5269512714838283
7,84,26.837612232068782,3.784286757721804,2.517253914172543
7,85,14.909784573371546,0.0,2.6693287472127953
7,86,17.891741488045856,1.3693715174448349,2.775804476127031
7,87,17.891741488045856,2.6769660666989643,2.813193576036931
7,88,17.891741488045856,3.51431150162168,2.874202170341072
7,89,20.873698402720162,4.361572531742774,2.9631324510056745
7,90,17.891741488045856,1.4126298701778779,2.9411083118662433
8,1,14.849052233579666,11.08458981493404,0.0
8,2,8.9094313401478,0.0,0.008143270509282506
8,3,11.879241786863734,0.060569828182178806,0.03555620856867751
8,4,11.879241786863734,0.0,0.12379659083372767
8,5,8.9094313401478,0.0,0.34352305363245744
8,6,11.879241786863734,1.163859300250999,0.7599324251722288
8,7,8.9094313401478,0.46954739094471803,1.3411344983946325
8,8,11.879241786863734,3.6785620255589917,1.8888696053897873
8,9,14.849052233579666,3.2754543639678277,2.1309407308999253
8,10,8.9094313401478,0.0,1.9464160357311757
8,11,14.849052233579666,4.038932821065503,1.4957529232988325
8,12,14.849052233579666,2.975570366083355,1.0956981363728628
8,13,20.78867312701153,3.642447305282731,0.9733640477100372
8,14,14.849052233579666,0.0,1.1545721822599906
8,15,17.8188626802956,1.3222637124501395,1.513737276817111
8,16,14.849052233579666,0.0,1.8942342438027373
8,17,11.879241786863734,0.7841239214741251,2.1917217836302245
8,18,17.8188626802956,6.618070150012139,2.377518397540985
8,19,23.758483573727467,7.328788971005209,2.4355065026849023
8,20,23.758483573727467,3.4710040479414586,2.3419060788573938
8,21,26.7282940204434,1.6420663981229802,2.1134739280863446
8,22,17.8188626802956,0.0,1.8798326520232962
8,23,23.758483573727467,4.080321138366769,1.852213971923191
8,24,26.7282940204434,3.851914322775804,2.176464749984967
8,25,20.78867312701153,0.11679304011012655,2.779942074997745
8,26,23.758483573727467,3.40194188039593,3.3674277879126158
8,27,20.78867312701153,2.5760839036459857,3.6244778439018104
8,28,23.758483573727467,5.421716384639701,3.464769402411466
8,29,26.7282940204434,5.921348434396538,3.07806328583591
8,30,32.667914913875265,3.973857057753234,2.7356575586559426
8,31,20.78867312701153,0.0,2.5776968366538875
8,32,23.758483573727467,1.3569015935228061,2.6016948339778647
8,33,23.758483573727467,3.609258238743987,2.7747471814037823
8,34,29.698104467159332,6.418919706169136,3.0731172964264335
8,35,26.7282940204434,4.17874768300415,3.417336486106071
8,36,35.6377253605912,8.252838519771034,3.642634741559824
8,37,32.667914913875265,4.2614600155667635,3.6189679768861915
8,38,38.60753580730713,5.380122178410477,3.399047813127478
8,39,32.667914913875265,0.0,3.2264079452359784
8,40,26.7282940204434,0.11259252844098569,3.3450458023802314
8,41,35.6377253605912,7.2476199886333195,3.79402698255224
8,42,29.698104467159332,3.2546022421337795,4.374155701086819
8,43,35.6377253605912,7.029887794874897,4.789394404923756
8,44,32.667914913875265,5.004973383098727,4.831314308664178
8,45,38.60753580730713,7.503647022444532,4.491672496064772
8,46,38.60753580730713,3.2212687397403763,3.982474069521656
8,47,35.6377253605912,0.0,3.6235091053310557
8,48,23.758483573727467,0.0,3.6417034561284813
8,49,32.667914913875265,6.388981388591633,4.019357283994799
8,50,32.667914913875265,6.478330595101447,4.520959933107073
8,51,38.60753580730713,6.57731943386877,4.851789031982717
8,52,26.7282940204434,0.0,4.81608465757254
8,53,35.6377253605912,7.162125560505391,4.414375950035331
8,54,32.667914913875265,2.8932172990668046,3.8701349832950864
8,55,29.698104467159332,1.815109607011615,3.516784029010271
8,56,32.667914913875265,4.894352341137971,3.559487959736178
8,57,32.667914913875265,4.618935541926658,3.90485007538517
8,58,32.667914913875265,4.9041657860966055,4.255305699216904
8,59,35.6377253605912,5.730880937356885,4.376420368066126
8,60,32.667914913875265,3.3459841478253423,4.26353707942935
8,61,35.6377253605912,4.730558922241206,4.063145883017698
8,62,32.667914913875265,2.6447160605219673,3.9328517426626326
8,63,32.667914913875265,4.5766534572914175,3.9531278992526984
8,64,41.57734625402306,6.436013286141968,4.1135204650556
8,65,26.7282940204434,0.0,4.321840591738354
8,66,32.667914913875265,4.214948368768685,4.459319458347595
8,67,29.698104467159332,2.5947844022617885,4.462294317449013
8,68,26.7282940204434,3.0733400590294817,4.353287528033727
8,69,32.667914913875265,6.100197414382666,4.199990142445455
8,70,26.7282940204434,0.3695982826555405,4.049696550590355
8,71,20.78867312701153,0.964084925808806,3.8846484332587243
8,72,32.667914913875265,7.597101633024532,3.681496339763023
8,73,20.78867312701153,0.0,3.472259086335672
8,74,23.758483573727467,2.2840676618990097,3.3169958093986733
8,75,20.78867312701153,2.020670415668598,3.2376390033154108
8,76,23.758483573727467,4.401123573143558,3.1853628975703825
8,77,23.758483573727467,2.445640055816074,3.1058613745328776
8,78,17.8188626802956,0.0,2.9986906286824255
8,79,20.78867312701153,4.24341764614566,2.890111476930654
8,80,26.7282940204434,4.224256950400959,2.7883487721320344
8,81,14.849052233579666,0.0,2.6907789691977917
8,82,20.78867312701153,2.825804552753122,2.6113946671623047
8,83,17.8188626802956,1.7058543682506893,2.5703763617621527
8,84,20.78867312701153,3.974589322478621,2.5534655215679574
8,85,20.78867312701153,2.478029275321997,2.541729156810988
8,86,20.78867312701153,0.09205527637223095,2.531723465125788
8,87,11.879241786863734,0.0,2.5122959476419697
8,88,14.849052233579666,1.2603831459668529,2.46552908505524
8,89,11.879241786863734,1.0331907177942996,2.3984731663385728
8,90,14.849052233579666,3.9505673320013863,2.3273337392188096
9,1,6.153025736593539,5.2040989018212676,0.0
9,2,6.153025736593539,1.145332979893324,0.003345445605995531
9,3,6.153025736593539,0.0,0.013037308132490922
9,4,6.153025736593539,0.004307192143208728,0.04072888593262993
9,5,6.153025736593539,1.5883171426723437,0.10716267387229826
9,6,18.459077209780617,4.746377023351418,0.23855520546572137
9,7,6.153025736593539,0.0,0.4505214080874005
9,8,12.306051473187077,1.0475231049190492,0.7216120820890062
9,9,15.382564341483846,0.41119676477292444,0.9936821799959352
9,10,6.153025736593539,0.0,1.1990149239346501
9,11,12.306051473187077,3.530866938719417,1.310725180430738
9,12,18.459077209780617,4.482825570755522,1.359929135104946
9,13,15.382564341483846,0.0,1.3938432488420143
9,14,9.229538604890308,0.0,1.4245741116654926
9,15,15.382564341483846,2.342916998504202,1.4323738212445016
9,16,9.229538604890308,0.0,1.4113940673701755
9,17,18.459077209780617,5.467087542300711,1.396596043886937
9,18,18.459077209780617,0.3199262044332615,1.4382336354957048
9,19,9.229538604890308,0.0,1.5361823741725678
9,20,15.382564341483846,4.545766794472827,1.6382159322042655
9,21,24.612102946374154,7.05853219525838,1.684334518290402
9,22,27.688615814670925,0.0,1.67087271714142
9,23,12.306051473187077,0.0,1.6506565371175521
9,24,15.382564341483846,0.0,1.68739572973489
9,25,15.382564341483846,0.24260133821909527,1.8053363502206723
9,26,15.382564341483846,3.509953789659141,1.98324701714072
9,27,27.688615814670925,7.475612676152396,2.1805375697360665
9,28,15.382564341483846,0.0,2.3385426300016867
9,29,21.535590078077384,3.7065079156791096,2.3811297602763064
9,30,24.612102946374154,2.4690182421280293,2.268633697722212
9,31,15.382564341483846,0.0,2.0491532426930403
9,32,21.535590078077384,4.483913940946532,1.8616225323721236
9,33,27.688615814670925,5.357539056006651,1.850957769881795
9,34,21.535590078077384,0.16480779874359047,2.051734072531697
9,35,30.765128682967692,3.333461100021733,2.3578747201814574
9,36,21.535590078077384,0.0,2.6193404441722357
9,37,15.382564341483846,0.0,2.742175538972678
9,38,18.459077209780617,3.0611922002428478,2.7440009401338297
9,39,24.612102946374154,7.185920816476922,2.7017706586403514
9,40,27.688615814670925,4.707478897225853,2.666113051790499
9,41,21.535590078077384,0.0,2.6183821803442093
9,42,24.612102946374154,2.387861351212809,2.517794545171458
9,43,21.535590078077384,2.08395739127769,2.3712565668507324
9,44,27.688615814670925,7.868932024633864,2.2564540861408706
9,45,39.994667287858,9.48208408287649,2.27758286258847
9,46,33.841641551264466,0.0,2.4744642376551527
9,47,30.765128682967692,0.0,2.772896155497199
9,48,24.612102946374154,0.0,3.0572748730875627
9,49,27.688615814670925,3.6474676935200803,3.2636130203197653
9,50,30.765128682967692,5.511692013332575,3.4268400769674963
9,51,30.765128682967692,3.2167522959838597,3.6086227702423224
9,52,24.612102946374154,1.0252207076222464,3.782825354293541
9,53,30.765128682967692,5.773124493008716,3.8241829431691685
9,54,27.688615814670925,1.600167923802251,3.6377103648854603
9,55,21.535590078077384,0.6563440203929455,3.270747080216104
9,56,30.765128682967692,8.19683815305872,2.9081901264313204
9,57,33.841641551264466,5.87699850744848,2.7274508128683888
9,58,30.765128682967692,1.5280272090957605,2.7639873437110065
9,59,30.765128682967692,2.4025856181113974,2.9205461424014785
9,60,30.765128682967692,3.6053305357847005,3.080445368805542
9,61,33.841641551264466,4.160958395816815,3.2024863334091904
9,62,27.688615814670925,0.15966050632749895,3.3177885610885816
9,63,30.765128682967692,2.0529568848561657,3.4653095324485896
9,64,21.535590078077384,0.0,3.6309496441013227
9,65,24.612102946374154,3.6347580704008484,3.7360657401393906
9,66,24.612102946374154,4.154887377675909,3.7062677271138513
9,67,24.612102946374154,4.177980039017678,3.5214003914419774
9,68,30.765128682967692,3.9226484261132053,3.226303968858612
9,69,18.459077209780617,0.0,2.8923064025560303
9,70,21.535590078077384,1.2590129594083528,2.586760118679608
9,71,21.535590078077384,2.746489771674516,2.3756504569626893
9,72,24.612102946374154,3.8486510030759224,2.316360172088512
9,73,21.535590078077384,1.1342063769557655,2.4152248441515374
9,74,21.535590078077384,1.4821586258924415,2.600532779845795
9,75,24.612102946374154,0.1090916998320536,2.753964008473146
9,76,9.229538604890308,0.0,2.776618669397726
9,77,15.382564341483846,3.780383560230014,2.6557225245356495
9,78,24.612102946374154,7.034597113209569,2.4601352838244317
9,79,18.459077209780617,0.0,2.2688994110063483
9,80,15.382564341483846,0.0,2.108924098477611
9,81,21.535590078077384,2.9301539671671213,1.9661050076834934
9,82,15.382564341483846,0.0,1.8420576986945096
9,83,12.306051473187077,0.0,1.7771691609985427
9,84,15.382564341483846,2.4534916018817974,1.8213042466404255
9,85,15.382564341483846,2.219622227148386,1.9607452363355329
9,86,15.382564341483846,1.3209410408435818,2.0986308461093226
9,87,12.306051473187077,0.0,2.1199222898189616
9,88,9.229538604890308,0.8973638084185722,1.9787462826482838
9,89,18.459077209780617,5.689630491717431,1.7332919755171514
9,90,12.306051473187077,0.0,1.4942507166285421
10,1,0.0,1.1658355313079418,0.0
10,2,8.99577259819551,3.5698645544628986,0.0034469052284060975
10,3,2.99859086606517,0.0,0.030948931049203314
10,4,2.99859086606517,0.0,0.13981775708564823
10,5,2.99859086606517,0.5909573247949155,0.42510398856419795
10,6,8.99577259819551,3.889832303748056,0.8715243271304054
10,7,8.99577259819551,0.3182869350076634,1.2141065963395732
10,8,2.99859086606517,0.0,1.195155060216315
10,9,5.99718173213034,0.17636989154066032,1.0127400066013688
10,10,2.99859086606517,0.0,1.055643225355873
10,11,2.99859086606517,0.5845215515560148,1.2484516378609156
10,12,2.99859086606517,2.1102513457797443,1.1788259797312846
10,13,8.99577259819551,5.2271396194664606,0.7922003982745995
10,14,11.99436346426068,4.346949301489835,0.45542467126064357
10,15,17.99154519639102,3.4210844993898077,0.474011237544977
10,16,11.99436346426068,0.0,0.9663952142862996
10,17,14.99295433032585,2.8767331504735187,1.8832012979707549
10,18,17.99154519639102,5.134318546894617,2.881961976267888
10,19,17.99154519639102,4.00361983457448,3.408099672033846
10,20,17.99154519639102,2.5330442069791923,3.2423162020844782
10,21,14.99295433032585,0.8340435820950889,2.8311724725721112
10,22,14.99295433032585,3.178989425892278,2.803935335784946
10,23,20.99013606245619,5.329050710741318,3.173783481685781
10,24,11.99436346426068,0.0,3.373270195822215
10,25,14.99295433032585,3.1550860516836226,3.1143403876533324
10,26,14.99295433032585,3.680149940342181,2.761193918560172
10,27,17.99154519639102,5.24296671465409,2.7095543527218235
10,28,23.98872692852136,4.20902345629595,2.819215315953085
10,29,11.99436346426068,0.0,2.8240152241063723
10,30,17.99154519639102,4.315896620078583,2.903258420708536
10,31,20.99013606245619,5.031843613313296,3.271014221345251
10,32,17.99154519639102,1.2562210472412345,3.628246481536495
10,33,11.99436346426068,0.08570353870345059,3.577012004632591
10,34,17.99154519639102,4.8568973097759605,3.258289281358885
10,35,11.99436346426068,2.5688205006998452,3.099157188520421
10,36,23.98872692852136,9.181158108462498,3.0363578301574177
10,37,20.99013606245619,3.649171498768052,2.7771557299510605
10,38,23.98872692852136,4.17014260001846,2.5748694900559026
10,39,23.98872692852136,3.9630035789480136,2.956705649739835
10,40,26.98731779458653,5.801897296199814,3.8764022090650054
10,41,26.98731779458653,5.062436442899049,4.737050730662718
10,42,26.98731779458653,3.49217989443357,5.025017552142732
10,43,17.99154519639102,0.702326409930216,4.830008164853482
10,44,26.98731779458653,7.620126071173554,4.640971507726469
10,45,20.99013606245619,3.473080344956199,4.625740303265433
10,46,26.98731779458653,6.768430319541035,4.496579808473532
10,47,23.98872692852136,2.5921789888208826,4.136872278191395
10,48,20.99013606245619,1.106414856209502,3.926538093847659
10,49,17.99154519639102,3.446043884594806,4.166608192082487
10,50,26.98731779458653,9.663134174554328,4.537846013487054
10,51,26.98731779458653,4.898990343651623,4.511883486692429
10,52,20.99013606245619,0.2980944520311637,4.036413928941403
10,53,20.99013606245619,3.6190258817204017,3.673758579357468
10,54,26.98731779458653,6.73975884885501,3.9979379972799167
10,55,20.99013606245619,2.149149664596342,4.673525414376813
10,56,20.99013606245619,4.855964871641095,4.773791858352793
10,57,26.98731779458653,7.66380398460518,4.207434824192141
10,58,26.98731779458653,3.292508096454842,3.8200285741805007
10,59,17.99154519639102,0.0,3.973394221949251
10,60,26.98731779458653,6.792191351059722,4.3062069958603955
10,61,17.99154519639102,0.21214090045125242,4.5871662617136355
10,62,14.99295433032585,2.7050738876998803,4.661326942157916
10,63,23.98872692852136,8.128596130592406,4.27594257289709
10,64,17.99154519639102,2.38591743631611,3.627696425025203
10,65,26.98731779458653,4.0710214860215,3.2044186360465727
10,66,11.99436346426068,0.0,3.1602312164231003
10,67,17.99154519639102,5.046707672337465,3.452836005881857
10,68,26.98731779458653,8.180719624209393,3.8924729805679994
10,69,17.99154519639102,0.051674970342665404,3.9863481710650284
10,70,17.99154519639102,2.0091574026841186,3.619256338674869
10,71,17.99154519639102,2.657332909588728,3.361874988293213
10,72,14.99295433032585,2.815069450606459,3.603266163120443
10,73,20.99013606245619,7.548138885230607,3.862583893879757
10,74,23.98872692852136,5.36608472728606,3.5377746456945633
10,75,17.99154519639102,0.0,2.950047957841019
10,76,14.99295433032585,0.0,2.86358586976079
10,77,14.99295433032585,2.33062635197792,3.438096394066183
10,78,14.99295433032585,2.633491554694823,4.069554108911554
10,79,11.99436346426068,0.0,3.9659356750160804
10,80,2.99859086606517,0.0,3.009412350048898
10,81,8.99577259819551,4.014703787084072,1.9752311478521105
10,82,11.99436346426068,4.088699605735228,1.5202208261297536
10,83,11.99436346426068,1.6129382197403888,1.4482811765547028
10,84,8.99577259819551,0.11364811564691493,1.3978225145342669
10,85,11.99436346426068,2.217328123151507,1.5277445880601055
10,86,8.99577259819551,0.13534563035131708,2.001888767699665
10,87,5.99718173213034,1.8289765431871394,2.4001848199244233
10,88,17.99154519639102,7.302393102547719,2.264583694877063
10,89,8.99577259819551,0.0,1.7816345856415066
10,90,11.99436346426068,1.4756305170525077,1.4597586998480896
11,1,12.489171945861912,9.069832579241115,0.0
11,2,6.244585972930956,0.0,0.0171402928733933
11,3,12.489171945861912,0.7680146442705517,0.0994091836413468
11,4,6.244585972930956,0.0,0.39156267218333496
11,5,9.366878959396434,1.496418426822305,1.0442852444437014
11,6,12.489171945861912,2.220137153243483,1.8969785356612459
11,7,9.366878959396434,0.0,2.370854725910005
11,8,0.0,0.0,2.107409810079963
11,9,12.489171945861912,6.3220759568819345,1.4938536133972538
11,10,12.489171945861912,2.2106486812599098,1.12027959401667
11,11,9.366878959396434,0.02850199845671093,1.089457214030245
11,12,12.489171945861912,3.3906005886042876,1.2072764664500972
11,13,15.61146493232739,3.5823379544754195,1.4587429663729266
11,14,12.489171945861912,1.1930614112279645,1.914295570787195
11,15,15.61146493232739,4.7487506080401785,2.3332186142489557
11,16,21.856050905258346,5.895313719277568,2.445130527854636
11,17,21.856050905258346,0.0,2.4063645443072073
11,18,9.366878959396434,0.0,2.5162832871438714
11,19,15.61146493232739,3.480259869353559,2.797760872404365
11,20,18.73375791879287,4.925887550267008,3.1116726729005717
11,21,15.61146493232739,2.1268684931502966,3.246058670828753
11,22,15.61146493232739,2.3955774871676523,2.980331667377185
11,23,15.61146493232739,1.7924487627773742,2.4862451045976757
11,24,12.489171945861912,1.030936044980443,2.295260235955694
11,25,15.61146493232739,4.8193062080333755,2.5543787216476947
11,26,24.978343891723824,5.220275274584708,2.8240695940746026
11,27,9.366878959396434,0.0,2.753286415275466
11,28,18.73375791879287,6.051915353725377,2.496361466793315
11,29,28.100636878189306,7.4630128834943985,2.4295689687388946
11,30,18.73375791879287,0.0,2.716189019788386
11,31,21.856050905258346,3.165055927366274,3.1674316453194264
11,32,21.856050905258346,3.7509300902991574,3.5344411610789916
11,33,21.856050905258346,3.8313248439573613,3.8260984243175273
11,34,21.856050905258346,3.4471098938738756,4.043769487268891
11,35,18.73375791879287,2.275955959076158,3.9541809995779
11,36,21.856050905258346,3.9703727041605146,3.573649366327085
11,37,15.61146493232739,2.446145511339642,3.3000485663207093
11,38,28.100636878189306,10.135018808478799,3.298405571284001
11,39,28.100636878189306,4.413008423573014,3.3641737966016776
11,40,21.856050905258346,0.6461552681533278,3.369842520205879
11,41,28.100636878189306,6.520992645151592,3.488305354715305
11,42,31.22292986465478,5.310209210837249,3.931731306415682
11,43,21.856050905258346,1.0852225221525595,4.575213961093477
11,44,31.22292986465478,9.447636700540668,4.946654385391029
11,45,31.22292986465478,7.806017351270429,4.797665351342758
11,46,37.46751583758574,7.9074700246053755,4.486843989237942
11,47,34.345222851120255,2.28669826855339,4.454008947217823
11,48,28.100636878189306,0.9496291147362956,4.770534696529519
11,49,34.345222851120255,5.380848385931203,5.397585026471597
11,50,21.856050905258346,0.0,6.105687653825827
11,51,18.73375791879287,3.537068639816538,6.294542984616124
11,52,28.100636878189306,11.223401274581686,5.586395107742346
11,53,31.22292986465478,8.269790452287383,4.382243183525344
11,54,31.22292986465478,4.315984102759909,3.4455069686170954
11,55,34.345222851120255,2.826916332546186,3.2273565905530996
11,56,24.978343891723824,0.0,3.8283519934839942
11,57,24.978343891723824,4.280985538319024,5.041893869676473
11,58,31.22292986465478,8.573377556056801,6.091299847428005
11,59,24.978343891723824,3.137408813947319,6.102352008214078
11,60,24.978343891723824,4.491999353358347,5.08184796674082
11,61,28.100636878189306,6.309657381361347,3.957399919962393
11,62,34.345222851120255,4.645557285600578,3.6121299428192213
11,63,18.73375791879287,0.0,4.0769928427387985
11,64,28.100636878189306,6.273385080616899,4.680806638894375
11,65,24.978343891723824,4.541783695558276,4.924018819022434
11,66,28.100636878189306,6.316547536184472,4.835645198696191
11,67,28.100636878189306,4.418597405024923,4.554559194895883
11,68,24.978343891723824,1.7331806571476616,4.193058683260739
11,69,21.856050905258346,1.5332129161877117,4.047088092808093
11,70,21.856050905258346,3.201708306448395,4.287398610618809
11,71,18.73375791879287,3.1057447937360343,4.595932510005479
11,72,21.856050905258346,5.359764597890327,4.498551734960964
11,73,18.73375791879287,3.101601865983396,3.9083648424789486
11,74,24.978343891723824,4.122792185716119,3.2030417108094524
11,75,12.489171945861912,0.0,2.860103807784883
11,76,28.100636878189306,8.962965933404076,3.0071473425242314
11,77,18.73375791879287,0.8458275517786381,3.390080224060522
11,78,21.856050905258346,3.7707681947476424,3.640437333935755
11,79,21.856050905258346,2.1197096410431353,3.6339376465615425
11,80,12.489171945861912,0.0,3.5539994728814017
11,81,24.978343891723824,6.880629474199808,3.592061645676751
11,82,15.61146493232739,0.0,3.6131681459814406
11,83,9.366878959396434,0.0,3.362902908184842
11,84,12.489171945861912,3.15640405874435,2.9198329964994287
11,85,18.73375791879287,4.006077709162564,2.5842462019535377
11,86,6.244585972930956,0.0,2.4543018730761874
11,87,21.856050905258346,7.2352116365372625,2.3265892827485555
11,88,12.489171945861912,0.0,2.092471948881108
11,89,12.489171945861912,0.578346069440257,2.0007226667559967
11,90,15.61146493232739,3.9254690010788633,2.2216806076738402
12,1,6.095310960858703,6.968659155850915,0.0
12,2,12.190621921717407,5.358086217452669,0.007072742169747606
12,3,15.238277402146759,1.9269908726668576,0.037135945196628876
12,4,12.190621921717407,0.0,0.13696401004409636
12,5,21.33358836300546,1.236901282328154,0.3945722266523084
12,6,15.238277402146759,0.0,0.8997512478593024
12,7,6.095310960858703,0.0,1.6279991746329252
12,8,9.142966441288056,0.8989549989825922,2.350604125422157
12,9,15.238277402146759,4.453980758403293,2.728701790792373
12,10,6.095310960858703,0.1743881981265172,2.580328104656634
12,11,18.285932882576112,8.331088388498483,2.037482612193566
